,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,,
6,192,SDG,Darius Philon,DT,21,2018,0,0,0,12,12,54,0,0,0,0,0,0,0,0,0,0,0,46,,9.5,Arkansas,College Stats
6,193,MIN,B.J. Dubose,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Louisville,College Stats
6,194,BUF,Nick O'Leary,TE,23,2019,0,0,2,6,4,59,0,0,0,0,0,0,0,0,53,668,4,,,,Florida St.,College Stats
6,195,CLE,Malcolm Johnson,TE,23,2016,0,0,0,0,0,19,0,0,0,0,0,1,2,0,9,59,0,,,,Mississippi St.,College Stats
6,196,PHI,Randall Evans,CB,23,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Kansas St.,College Stats
6,197,CIN,Derron Smith,S,23,2017,0,0,0,2,1,38,0,0,0,0,0,0,0,0,0,0,0,9,,,Fresno St.,College Stats
6,198,CLE,Randall Telfer,TE,23,2017,0,0,2,0,0,30,0,0,0,0,0,0,0,0,5,40,0,,,,USC,College Stats
6,199,PIT,Leterrius Walton,DT,23,2018,0,0,0,1,1,36,0,0,0,0,0,0,0,0,0,0,0,17,,2,Central Michigan,College Stats
6,200,DET,Quandre Diggs,CB,22,2020,0,1,2,21,11,86,0,0,0,0,0,0,0,0,0,0,0,249,14,1,Texas,College Stats
6,201,STL,Bud Sasser,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Missouri,College Stats
6,202,NWE,A.J. Derby,TE,23,2018,0,0,0,3,0,25,0,0,0,0,0,0,0,0,40,452,3,1,,,Arkansas,College Stats
6,203,DEN,Darius Kilgo,NT,23,2018,0,0,0,2,1,29,0,0,0,0,0,0,0,0,0,0,0,11,,,Maryland,College Stats
6,204,BAL,Darren Waller,WR,22,2020,0,1,2,20,1,54,0,0,0,0,0,3,26,0,215,2519,14,10,,,Georgia Tech,College Stats
6,205,IND,Josh Robinson,RB,23,2015,0,0,0,0,0,5,0,0,0,0,0,17,39,0,6,33,0,,,,Mississippi St.,College Stats
6,206,GNB,Aaron Ripkowski,FB,22,2017,0,0,0,2,2,47,0,0,0,0,0,39,163,2,17,103,1,9,,,Oklahoma,College Stats
6,207,IND,Amarlo Herrera,ILB,23,2015,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,College Stats
6,208,TEN,Andy Gallik,C,23,2015,0,0,1,4,4,12,0,0,0,0,0,0,0,0,0,0,0,,,,Boston Col.,College Stats
6,209,SEA,Obum Gwacham,DE,24,2017,0,0,0,1,,15,0,0,0,0,0,0,0,0,0,0,0,7,,2.5,Oregon St.,College Stats
6,210,GNB,Christian Ringo,DE,23,2018,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,10,,1.5,Louisiana,College Stats
6,211,HOU,Reshard Cliett,OLB,23,,0,0,0,,,,,,,,,,,,,,,,,,South Florida,College Stats
6,212,PIT,Anthony Chickillo,DE,22,2020,0,0,1,11,10,76,0,0,0,0,0,0,0,0,0,0,0,66,,8.5,Miami (FL),College Stats
6,213,GNB,Kennard Backman,TE,22,2015,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,Ala-Birmingham,College Stats
6,214,SEA,Kristjan Sokoli,DT,23,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Buffalo,College Stats
6,215,STL,Cody Wichmann,G,23,2016,0,0,2,6,6,24,0,0,0,0,0,0,0,0,0,0,0,,,,Fresno St.,College Stats
6,216,HOU,Christian Covington,DT,21,2020,0,0,1,17,8,82,0,0,0,0,0,0,0,0,0,0,0,73,,8.5,Rice,College Stats
6,217,KAN,Rakeem Nunez-Roches,DT,22,2020,0,0,2,15,9,69,0,0,0,0,0,0,0,0,0,0,0,45,,1.5,Southern Miss,College Stats
7,218,OAK,Anthony Morris,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee St.,
7,219,CLE,Hayes Pullard,ILB,23,2018,0,0,1,8,,46,0,0,0,0,0,0,0,0,0,0,0,84,1,,USC,College Stats
7,220,JAX,Neal Sterling,WR,23,2018,0,0,0,2,1,35,0,0,0,0,0,0,0,0,24,239,0,3,,,Monmouth,
7,221,OAK,Andre Debose,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Florida,
7,222,WAS,Austin Reiter,C,23,2020,0,0,2,18,,59,0,0,0,0,0,0,0,0,0,0,0,,,,South Florida,College Stats
7,223,NYJ,Deon Simon,NT,25,2016,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,12,,1.5,Northwestern St. (LA),
7,224,STL,Bryce Hager,ILB,23,2020,0,0,0,7,5,79,0,0,0,0,0,0,0,0,0,0,0,45,,0.5,Baylor,College Stats
7,225,ATL,Jake Rodgers,T,23,2020,0,0,0,1,,19,0,0,0,0,0,0,0,0,0,0,0,,,,East. Washington,
7,226,NYG,Bobby Hart,G,21,2020,0,0,4,28,7,79,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.,College Stats
7,227,STL,Martin Ifedi,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Memphis,College Stats
7,228,MIN,Austin Shepherd,T,23,2015,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama,College Stats
7,229,JAX,Ben Koyack,TE,22,2019,0,0,0,1,1,48,0,0,0,0,0,0,0,0,25,208,1,1,,,Notre Dame,College Stats
7,230,NOR,Marcus Murphy,RB,23,2018,0,0,0,2,1,28,0,0,0,0,0,60,291,0,14,36,0,2,,,Missouri,College Stats
7,231,TAM,Joey Iosefa,FB,24,2015,0,0,0,0,,2,0,0,0,0,0,15,51,0,0,0,0,,,,Hawaii,College Stats
7,232,MIN,Edmond Robinson,OLB,23,2020,0,0,0,2,1,35,0,0,0,0,0,0,0,0,0,0,0,17,,,Newberry,
7,233,KAN,Da'Ron Brown,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Northern Illinois,
7,234,BUF,Dezmin Lewis,WR,22,2016,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Central Arkansas,
7,235,HOU,Kenny Hilliard,RB,23,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats
7,236,DAL,Mark Nzeocha,OLB,25,2020,0,0,0,5,0,54,0,0,0,0,0,0,0,0,0,0,0,32,1,1,Wyoming,College Stats
7,237,PHI,Brian Mihalik,DE,23,2018,0,0,0,2,,20,0,0,0,0,0,0,0,0,1,-4,0,1,,,Boston Col.,College Stats
7,238,CIN,Mario Alford,WR,23,2016,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,15,0,,,,West Virginia,College Stats
7,239,PIT,Gerod Holliman,S,21,,0,0,0,,,,,,,,,,,,,,,,,,Louisville,College Stats
7,240,DET,Corey Robinson,T,23,2018,0,0,0,4,3,28,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina,College Stats
7,241,CLE,Ifo Ekpre-Olomu,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Oregon,College Stats
7,242,OAK,Dexter McDonald,CB,23,2017,0,0,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,42,,,Kansas,College Stats
7,243,DAL,Laurence Gibson,T,24,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,College Stats
7,244,SFO,Trent Brown,G,22,2020,0,1,4,30,11,63,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,College Stats
7,245,TEN,Tre McBride,WR,22,2017,0,0,0,1,0,17,0,0,0,0,0,1,8,0,10,152,1,5,,,William & Mary,
7,246,DAL,Geoff Swaim,TE,21,2020,0,0,1,4,3,53,0,0,0,0,0,0,0,0,57,484,2,,,,Texas,College Stats
7,247,NWE,Darryl Roberts,CB,24,2020,0,0,1,11,,67,0,0,0,0,0,0,0,0,0,0,0,189,4,,Marshall,College Stats
7,248,SEA,Ryan Murphy,DB,22,2017,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,1,,,Oregon St.,College Stats
7,249,ATL,Akeem King,DB,23,2019,0,0,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,28,,,San Jose St.,College Stats
7,250,DEN,Trevor Siemian,QB,23,2019,0,0,2,13,13,27,498,841,5689,30,24,60,183,1,0,0,0,,,,Northwestern,College Stats
7,251,DEN,Taurean Nixon,DB,24,2016,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,Tulane,
7,252,DEN,Josh Furman,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma St.,
7,253,NWE,Xzavier Dickson,OLB,,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats
7,254,SFO,Rory Anderson,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,South Carolina,College Stats
7,255,IND,Denzelle Good,T,24,2020,0,0,2,22,11,61,0,0,0,0,0,0,0,0,0,0,0,,,,Mars Hill,
7,256,ARI,Gerald Christian,TE,24,2016,0,0,0,0,,3,0,0,0,0,0,0,0,0,1,14,0,,,,Louisville,College Stats
