,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,,
6,188,MIN,David Morgan,TE,23,2018,0,0,0,1,1,38,0,0,0,0,0,0,0,0,16,135,1,,,,Texas-San Antonio,College Stats
6,189,DAL,Anthony Brown,CB,22,2020,0,0,2,21,21,66,0,0,0,0,0,0,0,0,0,0,0,168,6,4,Purdue,College Stats
6,190,LAR,Josh Forrest,ILB,24,2017,0,0,0,4,4,12,0,0,0,0,0,0,0,0,0,0,0,6,,,Kentucky,College Stats
6,191,DET,Jake Rudock,QB,23,2017,0,0,0,0,0,3,3,5,24,0,1,0,0,0,0,0,0,,,,Michigan,College Stats
6,192,BUF,Kolby Listenbee,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,TCU,College Stats
6,193,TEN,Sebastian Tretola,G,24,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Arkansas,College Stats
6,194,OAK,Cory James,OLB,23,2017,0,0,1,7,7,26,0,0,0,0,0,0,0,0,0,0,0,78,,,Colorado St.,College Stats
6,195,ATL,Wes Schweitzer,G,22,2020,0,0,3,23,18,62,0,0,0,0,0,0,0,0,0,0,0,,,,San Jose St.,College Stats
6,196,PHI,Blake Countess,CB,23,2020,0,0,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,41,2,1,Auburn,College Stats
6,197,TAM,Danny Vitale,FB,22,2019,0,0,1,1,,44,0,0,0,0,0,1,3,0,15,145,0,16,,,Northwestern,College Stats
6,198,SDG,Derek Watt,FB,23,2020,0,0,0,1,1,76,0,0,0,0,0,19,49,1,10,152,0,31,,,Wisconsin,College Stats
6,199,CIN,Cody Core,WR,22,2019,0,0,0,2,2,51,0,0,0,0,0,0,0,0,33,388,1,12,,,Mississippi,College Stats
6,200,GNB,Kyle Murphy,T,22,2017,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,,,,Stanford,College Stats
6,201,JAX,Brandon Allen,QB,24,2020,0,0,0,4,,8,129,226,1440,8,6,23,66,0,0,0,0,,,,Arkansas,College Stats
6,202,DET,Anthony Zettel,DT,24,2020,0,0,1,9,8,50,0,0,0,0,0,0,0,0,0,0,0,51,,7.5,Penn St.,College Stats
6,203,KAN,Dadi Nicolas,DE,23,2016,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia Tech,College Stats
6,204,MIA,Jordan Lucas,S,23,2019,0,0,0,3,1,49,0,0,0,0,0,0,0,0,0,0,0,29,1,1,Penn St.,College Stats
6,205,ARI,Harlan Miller,CB,22,2018,0,0,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,9,1,,Southeastern Louisiana,
6,206,LAR,Mike Thomas,WR,22,2020,0,0,0,2,1,54,0,0,0,0,0,1,1,0,23,276,1,10,,,Southern Miss,College Stats
6,207,SFO,Jeff Driskel,QB,23,2020,0,0,0,6,,15,202,345,2120,13,8,53,309,3,1,6,0,,,,Louisiana Tech,College Stats
6,208,NWE,Kamu Grugier-Hill,OLB,22,2020,0,0,2,12,,69,0,0,0,0,0,0,0,0,0,0,0,97,1,2,Eastern Illinois,
6,209,BAL,Maurice Canady,CB,22,2019,0,0,0,3,2,32,0,0,0,0,0,0,0,0,0,0,0,66,1,,Virginia,College Stats
6,210,DET,Jimmy Landes,LS,24,,0,0,0,,,,,,,,,,,,,,,,,,Baylor,College Stats
6,211,SFO,Kelvin Taylor,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida,College Stats
6,212,DAL,Kavon Frazier,S,22,2020,0,0,0,4,3,59,0,0,0,0,0,0,0,0,0,0,0,50,,1,Central Michigan,College Stats
6,213,SFO,Aaron Burbridge,WR,22,2016,0,0,0,1,1,16,0,0,0,0,0,0,0,0,7,88,0,9,,,Michigan St.,College Stats
6,214,NWE,Elandon Roberts,ILB,22,2020,0,0,3,24,18,73,0,0,0,0,0,0,0,0,1,38,1,152,,5.5,Houston,College Stats
6,215,SEA,Joey Hunt,C,22,2020,0,0,0,7,7,35,0,0,0,0,0,0,0,0,0,0,0,,,,TCU,College Stats
6,216,DAL,Darius Jackson,RB,22,2018,0,0,0,0,0,4,0,0,0,0,0,6,16,0,0,0,0,,,,East. Michigan,
6,217,DAL,Rico Gathers,TE,22,2018,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,45,0,,,,Baylor,
6,218,BUF,Kevon Seymour,CB,22,2020,0,0,0,3,1,33,0,0,0,0,0,0,0,0,0,0,0,44,,,USC,College Stats
6,219,DEN,Will Parks,S,22,2020,0,0,0,10,9,72,0,0,0,0,0,0,0,0,0,0,0,131,4,2,Arizona,
6,220,PIT,Travis Feeney,OLB,23,,0,0,0,,,,,,,,,,,,,,,,,,Washington,College Stats
6,221,NWE,Ted Karras,G,23,2020,0,0,2,19,12,76,0,0,0,0,0,0,0,0,0,0,0,,,,Illinois,College Stats
7,222,TEN,Aaron Wallace,OLB,23,2018,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,12,,1,UCLA,College Stats
7,223,MIA,Brandon Doughty,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Western Kentucky,College Stats
7,224,SDG,Donavon Clark,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Michigan St.,College Stats
7,225,NWE,Devin Lucien,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Arizona St.,College Stats
7,226,JAX,Jonathan Woodard,DE,22,2018,0,0,0,1,,6,0,0,0,0,0,0,0,0,0,0,0,8,,1,Central Arkansas,
7,227,MIN,Stephen Weatherly,OLB,22,2020,0,0,1,11,8,58,0,0,0,0,0,0,0,0,0,0,0,52,,6,Vanderbilt,College Stats
7,228,DEN,Riley Dixon,P,23,2020,0,0,0,9,3,80,1,2,16,0,0,1,14,0,0,0,0,10,,,Syracuse,College Stats
7,229,PIT,Demarcus Ayers,WR,22,2016,0,0,0,0,0,2,0,0,0,0,0,2,-12,0,6,53,1,,,,Houston,College Stats
7,230,CHI,Daniel Braverman,WR,22,2016,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Western Michigan,College Stats
7,231,MIA,Thomas Duarte,TE,21,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA,College Stats
7,232,WAS,Steven Daniels,ILB,23,,0,0,0,,,,,,,,,,,,,,,,,,Boston Col.,College Stats
7,233,PHI,Jalen Mills,S,22,2020,0,0,4,19,19,63,0,0,0,0,0,0,0,0,0,0,0,227,5,1.5,LSU,College Stats
7,234,OAK,Vadal Alexander,G,22,2017,0,0,0,8,8,24,0,0,0,0,0,0,0,0,0,0,0,,,,LSU,College Stats
7,235,NYJ,Lac Edwards,P,24,2019,0,0,0,9,9,64,1,1,31,0,0,1,0,0,0,0,0,1,,,Sam Houston St.,
7,236,DET,Dwayne Washington,RB,22,2020,0,0,0,4,2,57,0,0,0,0,0,153,538,1,13,82,0,9,,,Washington,College Stats
7,237,NOR,Daniel Lasco,RB,23,2017,0,0,0,0,0,10,0,0,0,0,0,11,32,0,2,11,0,7,,,California,College Stats
7,238,ATL,Devin Fuller,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,UCLA,College Stats
7,239,IND,Trevor Bates,LB,23,2018,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,,,Maine,
7,240,PHI,Alex McCalister,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida,College Stats
7,241,NYJ,Charone Peake,WR,23,2018,0,0,0,1,1,31,0,0,0,0,0,0,0,0,22,214,0,5,,,Clemson,College Stats
7,242,WAS,Keith Marshall,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats
7,243,SEA,Kenny Lawler,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,California,College Stats
7,244,MIN,Jayron Kearse,S,22,2020,0,0,1,6,5,73,0,0,0,0,0,0,0,0,0,0,0,100,1,0.5,Clemson,College Stats
7,245,CIN,Clayton Fejedelem,S,23,2020,0,0,0,7,6,77,0,0,0,0,0,4,29,0,0,0,0,83,1,,Illinois,College Stats
7,246,PIT,Tyler Matakevich,OLB,23,2020,0,0,0,6,5,79,0,0,0,0,0,0,0,0,0,0,0,74,,,Temple,College Stats
7,247,SEA,Zac Brooks,RB,23,,0,0,0,,,,,,,,,,,,,,,,,,Clemson,College Stats
7,248,IND,Austin Blythe,C,24,2020,0,0,3,27,1,71,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa,College Stats
7,249,SFO,Prince Charles Iworah,CB,23,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Western Kentucky,College Stats
7,250,CLE,Scooby Wright III,ILB,22,2017,0,0,0,1,,13,0,0,0,0,0,0,0,0,0,0,0,5,,,Arizona,College Stats
7,251,PHI,Joe Walker,ILB,23,2020,0,0,1,8,2,54,0,0,0,0,0,0,0,0,0,0,0,57,,,Oregon,College Stats
7,252,CAR,Beau Sandland,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Montana St.,
7,253,TEN,Kalan Reed,CB,22,2017,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,,,Southern Miss,College Stats
