,,,,,,,Misc,,,Approx Val,,,Passing,,,,,Rushing,,,Receiving,,,,,,,
6,188,CLE,Simeon Thomas,CB,24,2019,0,0,0,1,,12,0,0,0,0,0,0,0,0,0,0,0,5,,,Louisiana,College Stats
6,189,NOR,Kamrin Moore,CB,21,2018,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Boston Col.,College Stats
6,190,BAL,DeShon Elliott,S,21,2020,0,0,1,6,6,22,0,0,0,0,0,0,0,0,0,0,0,57,,2.5,Texas,College Stats
6,191,LAC,Dylan Cantrell,WR,24,,0,0,0,,,,,,,,,,,,,,,,,,Texas Tech,College Stats
6,192,LAR,Jamil Demby,T,22,2019,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,Maine,
6,193,DAL,Chris Covington,LB,22,2019,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,,,Indiana,College Stats
6,194,ATL,Russell Gage,WR,22,2020,0,0,0,12,12,47,1,2,39,1,0,6,21,0,127,1295,5,8,,,LSU,College Stats
6,195,LAR,Sebastian Joseph,DT,23,2020,0,0,1,15,15,32,0,0,0,0,0,0,0,0,0,0,0,60,,3,Rutgers,College Stats
6,196,KAN,Tremon Smith,WR,22,2020,0,0,0,2,2,32,0,0,0,0,0,0,0,0,0,0,0,8,,,Central Arkansas,
6,197,WAS,Shaun Dion Hamilton,LB,22,2020,0,0,0,7,7,46,0,0,0,0,0,0,0,0,0,0,0,70,1,2.5,Alabama,College Stats
6,198,KAN,Kahlil McKenzie,DT,21,2020,0,0,0,1,,7,0,0,0,0,0,0,0,0,0,0,0,4,,,Tennessee,College Stats
6,199,TEN,Luke Falk,QB,23,2019,0,0,0,1,,3,47,73,416,0,3,0,0,0,0,0,0,,,,Washington St.,College Stats
6,200,ATL,Foyesade Oluokun,S,23,2020,0,0,1,13,13,47,0,0,0,0,0,0,0,0,0,0,0,170,2,3,Yale,
6,201,NOR,Boston Scott,RB,23,2020,0,0,0,6,,29,0,0,0,0,0,141,619,6,49,416,1,,,,Louisiana Tech,College Stats
6,202,TAM,Jack Cichy,ILB,23,2020,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,,,Wisconsin,College Stats
6,203,JAX,Tanner Lee,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska,College Stats
6,204,NYJ,Trenton Cannon,RB,24,2020,0,0,0,2,2,34,0,0,0,0,0,48,146,1,20,160,0,14,,,Virginia St.,
6,205,LAR,Trevon Young,DE,23,2018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville,College Stats
6,206,PHI,Matt Pryor,T,23,2020,0,0,0,5,5,27,0,0,0,0,0,0,0,0,0,0,0,,,,TCU,College Stats
6,207,GNB,Equanimeous St. Brown,WR,21,2020,0,0,1,3,3,24,0,0,0,0,0,2,12,0,28,445,1,1,,,Notre Dame,College Stats
6,208,DAL,Cedrick Wilson Jr.,WR,22,2020,0,0,0,1,1,22,2,2,23,1,0,3,-12,0,22,235,2,1,,,Boise St.,College Stats
6,209,MIA,Cornell Armstrong,CB,22,2020,0,0,0,2,1,30,0,0,0,0,0,0,0,0,0,0,0,11,,,Southern Miss,College Stats
6,210,NWE,Braxton Berrios,WR,22,2020,0,0,0,4,,32,0,0,0,0,0,3,29,0,43,509,3,1,,,Miami (FL),College Stats
6,211,HOU,Jordan Thomas,TE,22,2020,0,0,1,2,2,27,0,0,0,0,0,0,0,0,22,226,5,,,,Mississippi St.,College Stats
6,212,BAL,Greg Senat,T,23,2020,0,0,0,1,,10,0,0,0,0,0,0,0,0,0,0,0,,,,Wagner,
6,213,MIN,Colby Gossett,G,23,2018,0,0,0,1,,5,0,0,0,0,0,0,0,0,0,0,0,,,,Appalachian St.,College Stats
6,214,HOU,Peter Kalambayi,LB,23,2020,0,0,0,3,3,41,0,0,0,0,0,0,0,0,0,0,0,17,,,Stanford,College Stats
6,215,BAL,Bradley Bozeman,C,23,2020,0,0,2,20,20,46,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama,College Stats
6,216,OAK,Azeem Victor,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Washington,College Stats
6,217,DEN,Keishawn Bierria,ILB,23,2019,0,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,3,,,Washington,College Stats
6,218,MIN,Ade Aruna,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Tulane,College Stats
7,219,NWE,Danny Etling,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats
7,220,SEA,Alex McGough,QB,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida International,College Stats
7,221,IND,Matthew Adams,LB,22,2020,0,0,1,9,9,41,0,0,0,0,0,0,0,0,0,0,0,32,,,Houston,College Stats
7,222,HOU,Jermaine Kelly,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,San Jose St.,College Stats
7,223,SFO,Jullian Taylor,DT,23,2019,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,11,,,Temple,College Stats
7,224,CHI,Javon Wims,WR,23,2020,0,0,0,1,1,33,0,0,0,0,0,1,2,0,28,266,2,,,,Georgia,College Stats
7,225,MIN,Devante Downs,LB,22,2020,0,0,0,6,1,36,0,0,0,0,0,0,0,0,0,0,0,27,,,California,College Stats
7,226,DEN,David Williams,RB,24,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas,College Stats
7,227,MIA,Quentin Poling,LB,24,2019,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio,College Stats
7,228,OAK,Marcell Ateman,WR,23,2019,0,0,0,2,2,18,0,0,0,0,0,0,0,0,20,270,1,,,,Oklahoma St.,College Stats
7,229,MIA,Jason Sanders,K,22,2020,1,0,0,12,12,48,0,0,0,0,0,0,0,0,1,1,1,1,,,New Mexico,College Stats
7,230,JAX,Leon Jacobs,OLB,22,2020,0,0,1,9,9,29,0,0,0,0,0,0,0,0,0,0,0,50,,2,Wisconsin,College Stats
7,231,LAR,Travin Howard,OLB,22,2019,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,19,,,TCU,College Stats
7,232,GNB,James Looney,DE,23,2018,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,California,College Stats
7,233,PHI,Jordan Mailata,T,21,2020,0,0,1,4,4,15,0,0,0,0,0,0,0,0,0,0,0,,,,,
7,234,CAR,Andre Smith,ILB,21,2020,0,0,0,2,1,31,0,0,0,0,0,0,0,0,0,0,0,14,,,North Carolina,College Stats
7,235,IND,Zaire Franklin,LB,22,2020,0,0,0,5,5,48,0,0,0,0,0,0,0,0,0,0,0,32,,,Syracuse,College Stats
7,236,DAL,Bo Scarbrough,RB,23,2020,0,0,0,2,,7,0,0,0,0,0,95,408,1,1,5,0,,,,Alabama,College Stats
7,237,DET,Nick Bawden,RB,22,2019,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,17,0,1,,,San Diego St.,College Stats
7,238,BAL,Zach Sieler,DE,23,2020,0,0,0,6,0,25,0,0,0,0,0,0,0,0,0,0,0,36,,4.5,Ferris St.,
7,239,GNB,Hunter Bradley,LS,24,2020,0,0,0,3,3,48,0,0,0,0,0,0,0,0,0,0,0,1,,,Mississippi St.,College Stats
7,240,SFO,Richie James,WR,23,2020,0,0,1,7,7,40,0,0,0,0,0,2,-1,0,38,689,3,1,,,Middle Tenn. St.,College Stats
7,241,WAS,Greg Stroman,CB,22,2020,0,0,0,5,5,20,0,0,0,0,0,0,0,0,0,0,0,31,1,,Virginia Tech,College Stats
7,242,CAR,Kendrick Norton,DT,21,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL),College Stats
7,243,NWE,Keion Crossen,CB,22,2020,0,0,0,4,1,43,0,0,0,0,0,0,0,0,0,0,0,57,,,Western Carolina,
7,244,LAR,Justin Lawler,DE,23,2018,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,4,,,SMU,College Stats
7,245,NOR,Will Clapp,C,22,2020,0,0,0,5,5,25,0,0,0,0,0,0,0,0,0,0,0,,,,LSU,College Stats
7,246,PIT,Joshua Frazier,DT,22,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats
7,247,JAX,Logan Cooke,P,23,2020,0,0,0,7,7,46,3,3,20,0,0,0,0,0,0,0,0,1,,,Mississippi St.,College Stats
7,248,GNB,Kendall Donnerson,OLB,22,,0,0,0,,,,,,,,,,,,,,,,,,SE Missouri St.,
7,249,CIN,Logan Woodside,QB,23,2020,0,0,0,0,,6,1,3,7,0,0,7,10,0,0,0,0,,,,Toledo,College Stats
7,250,NWE,Ryan Izzo,TE,22,2020,0,0,1,3,3,18,0,0,0,0,0,0,0,0,19,313,1,,,,Florida St.,College Stats
7,251,LAC,Justin Jackson,RB,22,2020,0,0,0,7,7,29,0,0,0,0,0,138,676,2,43,330,0,1,,,Northwestern,College Stats
7,252,CIN,Rod Taylor,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi,College Stats
7,253,CIN,Auden Tate,WR,21,2020,0,0,1,5,5,28,0,0,0,0,0,0,0,0,58,760,1,,,,Florida St.,College Stats
7,254,ARI,Korey Cunningham,T,23,2020,0,0,0,3,2,18,0,0,0,0,0,0,0,0,0,0,0,,,,Cincinnati,College Stats
7,255,BUF,Austin Proehl,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina,College Stats
7,256,WAS,Trey Quinn,WR,22,2020,0,0,0,2,2,16,0,0,0,0,0,1,0,0,35,273,2,,,,SMU,College Stats
